,Timestamp,ID-Node,Rack,Midplane,Node,Card,Card type,Message,Tuple
509,1133062687,R03-M1-NF,R03,M1,NF,J07-U01,computation,guaranteed instruction cache block touch.0,4
510,1133062687,R03-M1-NF,R03,M1,NF,J07-U01,computation,guaranteed data cache block touch........1,4
511,1133062687,R03-M1-NF,R03,M1,NF,J07-U01,computation,force load/store alignment...............0,4
512,1133062687,R03-M1-NF,R03,M1,NF,J07-U01,computation,icache prefetch depth....................0,4
513,1133062687,R03-M1-NF,R03,M1,NF,J07-U01,computation,icache prefetch threshold................0,4
514,1133062688,R03-M1-NF,R03,M1,NF,J07-U01,computation,General Purpose Registers:,4
515,1133062688,R03-M1-NF,R03,M1,NF,J07-U01,computation,r00=0x00000000 r01=0x0ffe82b0 r02=0x1eeeeeee r03=0x0ffea4c8,4
516,1133062688,R03-M1-NF,R03,M1,NF,J07-U01,computation,r04=0x00000000 r05=0x24404844 r06=0x0029fcac r07=0x000161c0,4
517,1133062688,R03-M1-NF,R03,M1,NF,J07-U01,computation,r08=0x00ed4920 r09=0x00000000 r10=0x003b0000 r11=0x00ed4920,4
518,1133062688,R03-M1-NF,R03,M1,NF,J07-U01,computation,r12=0x00398958 r13=0x1eeeeeee r14=0x00000000 r15=0x00000008,4
519,1133062688,R03-M1-NF,R03,M1,NF,J07-U01,computation,r16=0x00000063 r17=0x000000bb r18=0x00000018 r19=0x00ed4920,4
520,1133062688,R03-M1-NF,R03,M1,NF,J07-U01,computation,r20=0x40000000 r21=0x40000000 r22=0xffffd000 r23=0x0ffea5c8,4
521,1133062689,R03-M1-NF,R03,M1,NF,J07-U01,computation,r24=0x0ffea4c8 r25=0x00000003 r26=0x0000000f r27=0xffffd000,4
522,1133062689,R03-M1-NF,R03,M1,NF,J07-U01,computation,r28=0x004c9870 r29=0xd0001080 r30=0x00000078 r31=0x00000000,4
523,1133062689,R03-M1-NF,R03,M1,NF,J07-U01,computation,Special Purpose Registers:,4
524,1133062689,R03-M1-NF,R03,M1,NF,J07-U01,computation,lr=0x0029fcac cr=0x24424842 xer=0x20000002 ctr=0x002701f8,4
525,1133062689,R03-M1-NF,R03,M1,NF,J07-U01,computation,msr=0x0002f900 dear=0x00000000 esr=0x00000000 fpscr=0x86004000,4
526,1133062689,R03-M1-NF,R03,M1,NF,J07-U01,computation,dbcr0=0x00000000 dbsr=0x00000000 ccr0=0x00002000,4
527,1133062689,R03-M1-NF,R03,M1,NF,J07-U01,computation,Floating Point Status and Control Register: 0x86004000,4
528,1133062690,R03-M1-NF,R03,M1,NF,J07-U01,computation,exception summary........................1,4
529,1133062690,R03-M1-NF,R03,M1,NF,J07-U01,computation,enabled exception summary................0,4
530,1133062690,R03-M1-NF,R03,M1,NF,J07-U01,computation,invalid operation exception summary......0,4
531,1133062690,R03-M1-NF,R03,M1,NF,J07-U01,computation,overflow exception.......................0,4
532,1133062690,R03-M1-NF,R03,M1,NF,J07-U01,computation,underflow exception......................0,4
533,1133062690,R03-M1-NF,R03,M1,NF,J07-U01,computation,divide-by-zero exception.................1,4
534,1133062690,R03-M1-NF,R03,M1,NF,J07-U01,computation,inexact exception........................1,4
535,1133062691,R03-M1-NF,R03,M1,NF,J07-U01,computation,invalid (SNAN)...........................0,4
536,1133062691,R03-M1-NF,R03,M1,NF,J07-U01,computation,invalid (Inf-Inf)........................0,4
537,1133062691,R03-M1-NF,R03,M1,NF,J07-U01,computation,invalid (Inf/Inf)........................0,4
538,1133062691,R03-M1-NF,R03,M1,NF,J07-U01,computation,invalid (Zero/Zero)......................0,4
539,1133062691,R03-M1-NF,R03,M1,NF,J07-U01,computation,invalid (Inf/Zero).......................0,4
540,1133062691,R03-M1-NF,R03,M1,NF,J07-U01,computation,invalid (compare)........................0,4
541,1133062692,R03-M1-NF,R03,M1,NF,J07-U01,computation,fraction rounded.........................0,4
542,1133062692,R03-M1-NF,R03,M1,NF,J07-U01,computation,fraction inexact.........................0,4
543,1133062692,R03-M1-NF,R03,M1,NF,J07-U01,computation,quiet NaN................................0,4
544,1133062692,R03-M1-NF,R03,M1,NF,J07-U01,computation,minus inf................................0,4
545,1133062692,R03-M1-NF,R03,M1,NF,J07-U01,computation,minus normalized number..................0,4
546,1133062692,R03-M1-NF,R03,M1,NF,J07-U01,computation,minus denormalized number................0,4
547,1133062692,R03-M1-NF,R03,M1,NF,J07-U01,computation,minus zero...............................0,4
548,1133062692,R03-M1-NF,R03,M1,NF,J07-U01,computation,plus zero................................0,4
549,1133062693,R03-M1-NF,R03,M1,NF,J07-U01,computation,plus denormalized number.................0,4
550,1133062693,R03-M1-NF,R03,M1,NF,J07-U01,computation,plus normalized number...................1,4
551,1133062693,R03-M1-NF,R03,M1,NF,J07-U01,computation,plus infinity............................0,4
552,1133062693,R03-M1-NF,R03,M1,NF,J07-U01,computation,reserved.................................0,4
553,1133062693,R03-M1-NF,R03,M1,NF,J07-U01,computation,invalid operation exception (software)...0,4
554,1133062693,R03-M1-NF,R03,M1,NF,J07-U01,computation,invalid operation exception (sqrt).......0,4
555,1133062693,R03-M1-NF,R03,M1,NF,J07-U01,computation,invalid operation exception (int cnvt)...0,4
556,1133062694,R03-M1-NF,R03,M1,NF,J07-U01,computation,enable invalid operation exceptions......0,4
557,1133062694,R03-M1-NF,R03,M1,NF,J07-U01,computation,enable overflow exceptions...............0,4
558,1133062694,R03-M1-NF,R03,M1,NF,J07-U01,computation,enable underflow exceptions..............0,4
559,1133062694,R03-M1-NF,R03,M1,NF,J07-U01,computation,enable divide-by-zero exceptions.........0,4
560,1133062694,R03-M1-NF,R03,M1,NF,J07-U01,computation,enable inexact exceptions................0,4
561,1133062694,R03-M1-NF,R03,M1,NF,J07-U01,computation,enable non-IEEE mode.....................0,4
562,1133062694,R03-M1-NF,R03,M1,NF,J07-U01,computation,round nearest............................0,4
563,1133062695,R03-M1-NF,R03,M1,NF,J07-U01,computation,round toward zero........................0,4
564,1133062695,R03-M1-NF,R03,M1,NF,J07-U01,computation,round toward +infinity...................0,4
565,1133062695,R03-M1-NF,R03,M1,NF,J07-U01,computation,round toward -infinity...................0,4
566,1133062695,R03-M1-NF,R03,M1,NF,J07-U01,computation,Floating Point Registers:,4
567,1133062695,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr0=0x66f90991 c037cc19 00000000 40cb7680,4
568,1133062695,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr1=0x00000000 00000000 523be06a 4075edf1,4
569,1133062695,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr2=0x00000000 00000000 a8105b94 c09984eb,4
570,1133062696,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr3=0x00000000 00000000 2b131d41 4061db2d,4
571,1133062696,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr4=0x00000000 00000000 b6976eae bfdc2100,4
572,1133062696,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr5=0x9d0483d0 40394205 8b053787 3fc2ea5c,4
573,1133062696,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr6=0xf68ae2d6 c048e028 7ad46c19 bfc0e6fa,4
574,1133062696,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr7=0x4a2c869f bff1d32e 1623e4b0 c0708b4d,4
575,1133062696,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr8=0x3bb78a50 3fb7c30c 0a92e01c 3fb0b354,4
576,1133062696,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr9=0xde679f24 c01f68b9 00000000 c01c0000,4
577,1133062697,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr10=0xdc2ca9d1 bfed5eb3 00000000 401c0000,4
578,1133062697,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr11=0x7111213b c02aba4c b6976eae bfdc2100,4
579,1133062697,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr12=0xd3901919 408c4060 a69e902e 3fcb38fd,4
580,1133062697,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr13=0x02ddca24 00060001 7eb7ee0c bfab96a5,4
581,1133062697,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr14=0xffffffff ffffffff c200fd1c 3f5fd606,4
582,1133062697,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr15=0xffffffff ffffffff b352efda 3f817534,4
583,1133062697,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr16=0xffffffff ffffffff ffb7410d 3f79ba04,4
584,1133062698,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr17=0xffffffff ffffffff b9c5f097 3feff9db,4
585,1133062698,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr18=0xffffffff ffffffff 80000000 c3300000,4
586,1133062698,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr19=0xffffffff ffffffff d6ab5368 3f553959,4
587,1133062698,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr20=0xffffffff ffffffff 00000000 3fd80000,4
588,1133062698,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr21=0xffffffff ffffffff 00000000 bfd40000,4
589,1133062698,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr22=0xffffffff ffffffff 00000000 bff00000,4
590,1133062698,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr23=0xffffffff ffffffff 00000000 3fe00000,4
591,1133062699,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr24=0xffffffff ffffffff bc6a7efa bf489374,4
592,1133062699,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr25=0xffffffff ffffffff aa82f4e3 3f36fdae,4
593,1133062699,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr26=0xffffffff ffffffff 00000000 bfe00000,4
594,1133062699,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr27=0xffffffff ffffffff 211a6973 3eda90b7,4
595,1133062699,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr28=0xffffffff ffffffff d6ab5368 3f653959,4
596,1133062699,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr29=0xffffffff ffffffff 00000000 408f4000,4
597,1133062699,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr30=0xffffffff ffffffff 00000000 3ff00000,4
598,1133062700,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr31=0xffffffff ffffffff 00000000 00000000,4
599,1133062700,R03-M1-NF,R03,M1,NF,J07-U01,computation,rts panic! - stopping execution,4
600,1133066060,R03-M1-NF,R03,M1,NF,J07-U01,computation,machine check interrupt (bit=0x10): L2 dcache unit read return parity error,5
601,1133066060,R03-M1-NF,R03,M1,NF,J07-U01,computation,instruction address: 0x002a2560,5
602,1133066060,R03-M1-NF,R03,M1,NF,J07-U01,computation,Machine Check Status Register: 0xa0000000,5
603,1133066061,R03-M1-NF,R03,M1,NF,J07-U01,computation,machine check summary.............1,5
604,1133066061,R03-M1-NF,R03,M1,NF,J07-U01,computation,instruction plb error.............0,5
605,1133066061,R03-M1-NF,R03,M1,NF,J07-U01,computation,data read plb error...............1,5
606,1133066061,R03-M1-NF,R03,M1,NF,J07-U01,computation,data write plb error..............0,5
607,1133066061,R03-M1-NF,R03,M1,NF,J07-U01,computation,tlb error.........................0,5
608,1133066061,R03-M1-NF,R03,M1,NF,J07-U01,computation,i-cache parity error..............0,5
609,1133066061,R03-M1-NF,R03,M1,NF,J07-U01,computation,d-cache search parity error.......0,5
610,1133066062,R03-M1-NF,R03,M1,NF,J07-U01,computation,d-cache flush parity error........0,5
611,1133066062,R03-M1-NF,R03,M1,NF,J07-U01,computation,imprecise machine check...........0,5
612,1133066062,R03-M1-NF,R03,M1,NF,J07-U01,computation,Machine State Register: 0x0002f900,5
613,1133066062,R03-M1-NF,R03,M1,NF,J07-U01,computation,wait state enable.................0,5
614,1133066062,R03-M1-NF,R03,M1,NF,J07-U01,computation,critical input interrupt enable...1,5
615,1133066062,R03-M1-NF,R03,M1,NF,J07-U01,computation,external input interrupt enable...1,5
616,1133066062,R03-M1-NF,R03,M1,NF,J07-U01,computation,problem state (0=sup,5
617,1133066063,R03-M1-NF,R03,M1,NF,J07-U01,computation,floating point instr. enabled.....1,5
618,1133066063,R03-M1-NF,R03,M1,NF,J07-U01,computation,machine check enable..............1,5
619,1133066063,R03-M1-NF,R03,M1,NF,J07-U01,computation,floating pt ex mode 0 enable......1,5
620,1133066063,R03-M1-NF,R03,M1,NF,J07-U01,computation,debug wait enable.................0,5
621,1133066063,R03-M1-NF,R03,M1,NF,J07-U01,computation,debug interrupt enable............0,5
622,1133066063,R03-M1-NF,R03,M1,NF,J07-U01,computation,floating pt ex mode 1 enable......1,5
623,1133066063,R03-M1-NF,R03,M1,NF,J07-U01,computation,instruction address space.........0,5
624,1133066064,R03-M1-NF,R03,M1,NF,J07-U01,computation,data address space................0,5
625,1133066064,R03-M1-NF,R03,M1,NF,J07-U01,computation,Core Configuration Register 0: 0x40002000,5
626,1133066064,R03-M1-NF,R03,M1,NF,J07-U01,computation,disable store gathering..................0,5
627,1133066064,R03-M1-NF,R03,M1,NF,J07-U01,computation,disable apu instruction broadcast........0,5
628,1133066064,R03-M1-NF,R03,M1,NF,J07-U01,computation,disable trace broadcast..................0,5
629,1133066064,R03-M1-NF,R03,M1,NF,J07-U01,computation,guaranteed instruction cache block touch.0,5
630,1133066064,R03-M1-NF,R03,M1,NF,J07-U01,computation,guaranteed data cache block touch........1,5
631,1133066065,R03-M1-NF,R03,M1,NF,J07-U01,computation,force load/store alignment...............0,5
632,1133066065,R03-M1-NF,R03,M1,NF,J07-U01,computation,icache prefetch depth....................0,5
633,1133066065,R03-M1-NF,R03,M1,NF,J07-U01,computation,icache prefetch threshold................0,5
634,1133066065,R03-M1-NF,R03,M1,NF,J07-U01,computation,General Purpose Registers:,5
635,1133066065,R03-M1-NF,R03,M1,NF,J07-U01,computation,r00=0x00000000 r01=0x0ffe82b0 r02=0x1eeeeeee r03=0x0ffea4c8,5
636,1133066065,R03-M1-NF,R03,M1,NF,J07-U01,computation,r04=0x00000000 r05=0x24404244 r06=0x0029fcac r07=0x0000a960,5
637,1133066066,R03-M1-NF,R03,M1,NF,J07-U01,computation,r08=0x00ed4920 r09=0x00000000 r10=0x003b0000 r11=0x00ed4920,5
638,1133066066,R03-M1-NF,R03,M1,NF,J07-U01,computation,r12=0x00398958 r13=0x1eeeeeee r14=0x00000000 r15=0x00000063,5
639,1133066066,R03-M1-NF,R03,M1,NF,J07-U01,computation,r16=0x00000047 r17=0x00000085 r18=0x000000f9 r19=0x00ed4920,5
640,1133066066,R03-M1-NF,R03,M1,NF,J07-U01,computation,r20=0x40000000 r21=0x40000000 r22=0xffffd000 r23=0x0ffea5c8,5
641,1133066066,R03-M1-NF,R03,M1,NF,J07-U01,computation,r24=0x0ffea4c8 r25=0x00000003 r26=0x0000000f r27=0xffffd000,5
642,1133066066,R03-M1-NF,R03,M1,NF,J07-U01,computation,r28=0x004c9870 r29=0xd0001080 r30=0x00000078 r31=0x00000000,5
643,1133066066,R03-M1-NF,R03,M1,NF,J07-U01,computation,Special Purpose Registers:,5
644,1133066067,R03-M1-NF,R03,M1,NF,J07-U01,computation,lr=0x0029fcac cr=0x24424242 xer=0x20000002 ctr=0x002701f8,5
645,1133066067,R03-M1-NF,R03,M1,NF,J07-U01,computation,msr=0x0002f900 dear=0x00000000 esr=0x00000000 fpscr=0x86004000,5
646,1133066067,R03-M1-NF,R03,M1,NF,J07-U01,computation,dbcr0=0x00000000 dbsr=0x00000000 ccr0=0x40002000,5
647,1133066067,R03-M1-NF,R03,M1,NF,J07-U01,computation,Floating Point Status and Control Register: 0x86004000,5
648,1133066067,R03-M1-NF,R03,M1,NF,J07-U01,computation,exception summary........................1,5
649,1133066067,R03-M1-NF,R03,M1,NF,J07-U01,computation,enabled exception summary................0,5
650,1133066068,R03-M1-NF,R03,M1,NF,J07-U01,computation,invalid operation exception summary......0,5
651,1133066068,R03-M1-NF,R03,M1,NF,J07-U01,computation,overflow exception.......................0,5
652,1133066068,R03-M1-NF,R03,M1,NF,J07-U01,computation,underflow exception......................0,5
653,1133066068,R03-M1-NF,R03,M1,NF,J07-U01,computation,divide-by-zero exception.................1,5
654,1133066068,R03-M1-NF,R03,M1,NF,J07-U01,computation,inexact exception........................1,5
655,1133066068,R03-M1-NF,R03,M1,NF,J07-U01,computation,invalid (SNAN)...........................0,5
656,1133066068,R03-M1-NF,R03,M1,NF,J07-U01,computation,invalid (Inf-Inf)........................0,5
657,1133066069,R03-M1-NF,R03,M1,NF,J07-U01,computation,invalid (Inf/Inf)........................0,5
658,1133066069,R03-M1-NF,R03,M1,NF,J07-U01,computation,invalid (Zero/Zero)......................0,5
659,1133066069,R03-M1-NF,R03,M1,NF,J07-U01,computation,invalid (Inf/Zero).......................0,5
660,1133066069,R03-M1-NF,R03,M1,NF,J07-U01,computation,invalid (compare)........................0,5
661,1133066069,R03-M1-NF,R03,M1,NF,J07-U01,computation,fraction rounded.........................0,5
662,1133066069,R03-M1-NF,R03,M1,NF,J07-U01,computation,fraction inexact.........................0,5
663,1133066069,R03-M1-NF,R03,M1,NF,J07-U01,computation,quiet NaN................................0,5
664,1133066070,R03-M1-NF,R03,M1,NF,J07-U01,computation,minus inf................................0,5
665,1133066070,R03-M1-NF,R03,M1,NF,J07-U01,computation,minus normalized number..................0,5
666,1133066070,R03-M1-NF,R03,M1,NF,J07-U01,computation,minus denormalized number................0,5
667,1133066070,R03-M1-NF,R03,M1,NF,J07-U01,computation,minus zero...............................0,5
668,1133066070,R03-M1-NF,R03,M1,NF,J07-U01,computation,plus zero................................0,5
669,1133066070,R03-M1-NF,R03,M1,NF,J07-U01,computation,plus denormalized number.................0,5
670,1133066071,R03-M1-NF,R03,M1,NF,J07-U01,computation,plus normalized number...................1,5
671,1133066071,R03-M1-NF,R03,M1,NF,J07-U01,computation,plus infinity............................0,5
672,1133066071,R03-M1-NF,R03,M1,NF,J07-U01,computation,reserved.................................0,5
673,1133066071,R03-M1-NF,R03,M1,NF,J07-U01,computation,invalid operation exception (software)...0,5
674,1133066071,R03-M1-NF,R03,M1,NF,J07-U01,computation,invalid operation exception (sqrt).......0,5
675,1133066071,R03-M1-NF,R03,M1,NF,J07-U01,computation,invalid operation exception (int cnvt)...0,5
676,1133066071,R03-M1-NF,R03,M1,NF,J07-U01,computation,enable invalid operation exceptions......0,5
677,1133066072,R03-M1-NF,R03,M1,NF,J07-U01,computation,enable overflow exceptions...............0,5
678,1133066072,R03-M1-NF,R03,M1,NF,J07-U01,computation,enable underflow exceptions..............0,5
679,1133066072,R03-M1-NF,R03,M1,NF,J07-U01,computation,enable divide-by-zero exceptions.........0,5
680,1133066072,R03-M1-NF,R03,M1,NF,J07-U01,computation,enable inexact exceptions................0,5
681,1133066072,R03-M1-NF,R03,M1,NF,J07-U01,computation,enable non-IEEE mode.....................0,5
682,1133066072,R03-M1-NF,R03,M1,NF,J07-U01,computation,round nearest............................0,5
683,1133066072,R03-M1-NF,R03,M1,NF,J07-U01,computation,round toward zero........................0,5
684,1133066073,R03-M1-NF,R03,M1,NF,J07-U01,computation,round toward +infinity...................0,5
685,1133066073,R03-M1-NF,R03,M1,NF,J07-U01,computation,round toward -infinity...................0,5
686,1133066073,R03-M1-NF,R03,M1,NF,J07-U01,computation,Floating Point Registers:,5
687,1133066073,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr0=0x9da6d7a9 bfb97649 00000000 40cb7380,5
688,1133066073,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr1=0x00000000 00000000 a32c70cf 40769dc8,5
689,1133066073,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr2=0x00000000 00000000 49564fcd c099a86a,5
690,1133066073,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr3=0x00000000 00000000 f0c559bd 406247ba,5
691,1133066074,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr4=0x00000000 00000000 19cd9b6c bfb870b9,5
692,1133066074,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr5=0x9983cc65 3faf2d97 e4f577ad 3fdcc0ca,5
693,1133066074,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr6=0xfd58f880 bf52895d df8d76aa 3f928227,5
694,1133066074,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr7=0xe76073a2 3f62ea8c 1cc24a7c c0706e16,5
695,1133066074,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr8=0xd891a6b5 bff4781b eca2b489 3fc2b54d,5
696,1133066074,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr9=0x1fb1ca10 3f883a09 00000000 c01c0000,5
697,1133066074,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr10=0x5e20961c 3f578708 00000000 401c0000,5
698,1133066075,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr11=0x04304bdd 3fb09c91 19cd9b6c bfb870b9,5
699,1133066075,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr12=0xa714a565 408e2ee4 94608dcf 3fa438c4,5
700,1133066075,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr13=0x027c9302 00060001 f8b6c8fd bf8c32b8,5
701,1133066075,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr14=0xffffffff ffffffff c200fd1c 3f5fd606,5
702,1133066075,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr15=0xffffffff ffffffff 3764d16d 3f89bbdc,5
703,1133066075,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr16=0xffffffff ffffffff 67d75bd9 bf8a444a,5
704,1133066075,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr17=0xffffffff ffffffff b9c5f097 3feff9db,5
705,1133066076,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr18=0xffffffff ffffffff 80000000 c3300000,5
706,1133066076,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr19=0xffffffff ffffffff d6ab5368 3f553959,5
707,1133066076,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr20=0xffffffff ffffffff 00000000 3fd80000,5
708,1133066076,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr21=0xffffffff ffffffff 00000000 bfd40000,5
709,1133066076,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr22=0xffffffff ffffffff 00000000 bff00000,5
710,1133066076,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr23=0xffffffff ffffffff 00000000 3fe00000,5
711,1133066076,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr24=0xffffffff ffffffff bc6a7efa bf489374,5
712,1133066077,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr25=0xffffffff ffffffff aa82f4e3 3f36fdae,5
713,1133066077,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr26=0xffffffff ffffffff 00000000 bfe00000,5
714,1133066077,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr27=0xffffffff ffffffff 211a6973 3eda90b7,5
715,1133066077,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr28=0xffffffff ffffffff d6ab5368 3f653959,5
716,1133066077,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr29=0xffffffff ffffffff 00000000 408f4000,5
717,1133066077,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr30=0xffffffff ffffffff 00000000 3ff00000,5
718,1133066077,R03-M1-NF,R03,M1,NF,J07-U01,computation,fpr31=0xffffffff ffffffff 00000000 00000000,5
719,1133066078,R03-M1-NF,R03,M1,NF,J07-U01,computation,rts panic! - stopping execution,5
720,1133135170,R03-M1-NF,R03,M1,NF,J07-U01,computation,machine check interrupt (bit=0x10): L2 dcache unit read return parity error,6
721,1133135170,R03-M1-NF,R03,M1,NF,J07-U01,computation,instruction address: 0x002a2560,6
722,1133135170,R03-M1-NF,R03,M1,NF,J07-U01,computation,Machine Check Status Register: 0xa0000000,6
723,1133135170,R03-M1-NF,R03,M1,NF,J07-U01,computation,machine check summary.............1,6
724,1133135170,R03-M1-NF,R03,M1,NF,J07-U01,computation,instruction plb error.............0,6
725,1133135171,R03-M1-NF,R03,M1,NF,J07-U01,computation,data read plb error...............1,6
726,1133135171,R03-M1-NF,R03,M1,NF,J07-U01,computation,data write plb error..............0,6
727,1133135171,R03-M1-NF,R03,M1,NF,J07-U01,computation,tlb error.........................0,6
728,1133135171,R03-M1-NF,R03,M1,NF,J07-U01,computation,i-cache parity error..............0,6
729,1133135171,R03-M1-NF,R03,M1,NF,J07-U01,computation,d-cache search parity error.......0,6
730,1133135171,R03-M1-NF,R03,M1,NF,J07-U01,computation,d-cache flush parity error........0,6
731,1133135172,R03-M1-NF,R03,M1,NF,J07-U01,computation,imprecise machine check...........0,6
732,1133135172,R03-M1-NF,R03,M1,NF,J07-U01,computation,Machine State Register: 0x0002f900,6
733,1133135172,R03-M1-NF,R03,M1,NF,J07-U01,computation,wait state enable.................0,6
734,1133135172,R03-M1-NF,R03,M1,NF,J07-U01,computation,critical input interrupt enable...1,6
735,1133135172,R03-M1-NF,R03,M1,NF,J07-U01,computation,external input interrupt enable...1,6
736,1133135172,R03-M1-NF,R03,M1,NF,J07-U01,computation,problem state (0=sup,6
737,1133135173,R03-M1-NF,R03,M1,NF,J07-U01,computation,floating point instr. enabled.....1,6
738,1133135173,R03-M1-NF,R03,M1,NF,J07-U01,computation,machine check enable..............1,6
739,1133135173,R03-M1-NF,R03,M1,NF,J07-U01,computation,floating pt ex mode 0 enable......1,6
740,1133135173,R03-M1-NF,R03,M1,NF,J07-U01,computation,debug wait enable.................0,6
741,1133135173,R03-M1-NF,R03,M1,NF,J07-U01,computation,debug interrupt enable............0,6
742,1133135173,R03-M1-NF,R03,M1,NF,J07-U01,computation,floating pt ex mode 1 enable......1,6
743,1133135173,R03-M1-NF,R03,M1,NF,J07-U01,computation,instruction address space.........0,6
744,1133135174,R03-M1-NF,R03,M1,NF,J07-U01,computation,data address space................0,6
745,1133135174,R03-M1-NF,R03,M1,NF,J07-U01,computation,Core Configuration Register 0: 0x00002000,6
746,1133135174,R03-M1-NF,R03,M1,NF,J07-U01,computation,disable store gathering..................0,6
747,1133135174,R03-M1-NF,R03,M1,NF,J07-U01,computation,disable apu instruction broadcast........0,6
748,1133135174,R03-M1-NF,R03,M1,NF,J07-U01,computation,disable trace broadcast..................0,6
749,1133135174,R03-M1-NF,R03,M1,NF,J07-U01,computation,guaranteed instruction cache block touch.0,6
750,1133135174,R03-M1-NF,R03,M1,NF,J07-U01,computation,guaranteed data cache block touch........1,6
751,1133135175,R03-M1-NF,R03,M1,NF,J07-U01,computation,force load/store alignment...............0,6
752,1133135175,R03-M1-NF,R03,M1,NF,J07-U01,computation,icache prefetch depth....................0,6
753,1133135175,R03-M1-NF,R03,M1,NF,J07-U01,computation,icache prefetch threshold................0,6
754,1133135175,R03-M1-NF,R03,M1,NF,J07-U01,computation,General Purpose Registers:,6
755,1133135175,R03-M1-NF,R03,M1,NF,J07-U01,computation,r00=0x00000000 r01=0x0ffe82b0 r02=0x1eeeeeee r03=0x0ffea4c8,6
756,1133135175,R03-M1-NF,R03,M1,NF,J07-U01,computation,r04=0x00000000 r05=0x24404844 r06=0x0029fcac r07=0x000000d0,6
757,1133135175,R03-M1-NF,R03,M1,NF,J07-U01,computation,r08=0x00ed4920 r09=0x00000000 r10=0x003b0000 r11=0x00ed4920,6
758,1133135176,R03-M1-NF,R03,M1,NF,J07-U01,computation,r12=0x00398958 r13=0x1eeeeeee r14=0x00000000 r15=0x00000088,6
759,1133135176,R03-M1-NF,R03,M1,NF,J07-U01,computation,r16=0x00000055 r17=0x00000058 r18=0x00000047 r19=0x00ed4920,6
